order_id,order_date,ship_date,year,month,quarter,week,season,customer_id,customer_type,customer_age_group,customer_gender,loyalty_status,customer_lifetime_value,product_id,product_name,category,sub_category,brand,product_condition,quantity,unit_price,discount,shipping_method,shipping_cost,total_sales,cost_price,profit,profit_margin,revenue_target,target_achievement_pct,region,city,warehouse,segment,sales_channel,marketing_source,salesperson_id,sales_team,commission,payment_mode,order_status,return_flag,delivery_time_days,customer_rating,customer_type_flag,profit_category,sales_person
ORD-11021,19-02-2024,22-02-2024,2024,February,1,8,Winter,CUST-543,Corporate,26-35,Other,Silver,1532,PROD-LAP-471,Logitech Laptops,Electronics,Laptops,Logitech,New,3,502.21,0.05,Express,25.34,1431.3,351.55,351.31,0.2454,1422.38,1.0063,North,New York,WH-Beta,Home Office,Mobile App,Direct,SP-115,Team Gamma,17.57,PayPal,Delivered,No,3,3,2,Medium,Jane Smith
ORD-11022,20-09-2025,23-09-2025,2025,September,3,38,Fall,CUST-941,Small Business,36-50,Male,Platinum,3354,PROD-BED-242,Samsung Beds,Furniture,Beds,Samsung,Refurbished,5,244.35,0.15,Overnight,19.04,1038.49,171.04,164.25,0.1582,1032.02,1.0063,West,Seattle,WH-Beta,Home Office,Mobile App,Email,SP-142,Team Beta,8.21,PayPal,Delivered,No,3,2,3,Medium,Rachel Zane
ORD-11023,22-08-2023,28-08-2023,2023,August,3,34,Summer,CUST-841,Small Business,36-50,Male,Gold,3440,PROD-WAT-936,HP Watches,Accessories,Watches,HP,New,5,132.4,0.15,Express,43.52,562.7,92.68,55.78,0.0991,559.19,1.0063,East,Philadelphia,WH-Beta,Home Office,Online,Email,SP-127,Team Gamma,2.79,Credit Card,Delivered,No,6,2,3,Medium,Harvey Specter
ORD-11024,13-02-2024,14-02-2024,2024,February,1,7,Winter,CUST-504,Small Business,26-35,Other,Bronze,4201,PROD-WAL-552,Dell Wallets,Accessories,Wallets,Dell,New,7,125.39,0.1,Overnight,30.55,789.96,87.77,145.02,0.1836,785.04,1.0063,North,Chicago,WH-Beta,Home Office,In-store,Affiliate,SP-112,Team Alpha,7.25,Credit Card,Delivered,No,1,3,3,Medium,John Doe
ORD-11025,11-05-2024,15-05-2024,2024,May,2,19,Spring,CUST-608,Corporate,26-35,Other,Gold,4570,PROD-SMA-711,Apple Smartphones,Electronics,Smartphones,Apple,Refurbished,8,480.8,0.1,Standard,41.6,3461.76,408.68,150.72,0.0435,3440.19,1.0063,North,Chicago,WH-Gamma,Consumer,Mobile App,Email,SP-130,Team Gamma,7.54,Debit Card,Returned,Yes,4,1,2,Medium,Harvey Specter
ORD-11026,01-12-2023,06-12-2023,2023,December,4,48,Winter,CUST-130,Small Business,26-35,Other,Silver,3632,PROD-SMA-635,Apple Smartphones,Electronics,Smartphones,Apple,Refurbished,5,564.17,0,Standard,26.95,2820.85,479.54,396.2,0.1405,2803.28,1.0063,South,Dallas,WH-Gamma,Home Office,Mobile App,Email,SP-145,Team Alpha,19.81,Cash,Delivered,No,5,3,3,Medium,Jane Smith
ORD-11027,16-08-2025,19-08-2025,2025,August,3,33,Summer,CUST-491,Individual,18-25,Male,Bronze,3960,PROD-SOF-881,Levis Sofas,Furniture,Sofas,Levis,New,5,306.16,0,Standard,38.93,1530.8,214.31,420.32,0.2746,1521.26,1.0063,West,Seattle,WH-Beta,Corporate,Online,Direct,SP-150,Team Gamma,21.02,Cash,Delivered,No,3,4,1,Medium,Jane Smith
ORD-11028,28-05-2024,04-06-2024,2024,May,2,22,Spring,CUST-799,Individual,50+,Other,Gold,2423,PROD-TAB-450,Samsung Tables,Furniture,Tables,Samsung,New,4,266.71,0.2,Standard,44.05,853.47,186.7,62.62,0.0734,848.15,1.0063,South,Atlanta,WH-Alpha,Consumer,In-store,Social Media,SP-106,Team Alpha,3.13,Cash,Delivered,No,7,4,1,Medium,Mike Ross
ORD-11029,11-06-2025,17-06-2025,2025,June,2,24,Summer,CUST-536,Corporate,50+,Female,Bronze,1133,PROD-PAP-276,Sony Paper,Office Supplies,Paper,Sony,New,9,44.88,0.15,Standard,22.61,343.33,17.95,159.17,0.4636,341.19,1.0063,East,DC,WH-Alpha,Consumer,Mobile App,Search Engine,SP-144,Team Beta,7.96,Cash,Delivered,No,6,1,2,Medium,Rachel Zane
ORD-11030,06-06-2023,13-06-2023,2023,June,2,23,Summer,CUST-276,Individual,50+,Male,Bronze,4603,PROD-PEN-826,Adidas Pens,Office Supplies,Pens,Adidas,New,8,51.07,0.1,Standard,5.61,367.7,20.43,198.65,0.5403,365.41,1.0063,West,Seattle,WH-Alpha,Home Office,Online,Affiliate,SP-146,Team Alpha,9.93,Credit Card,Delivered,No,7,4,1,Medium,Rachel Zane
ORD-11031,16-05-2025,22-05-2025,2025,May,2,20,Spring,CUST-462,Corporate,26-35,Other,Bronze,1892,PROD-STO-411,Samsung Storage,Office Supplies,Storage,Samsung,Refurbished,9,46.92,0.1,Overnight,16.47,380.05,18.77,194.65,0.5122,377.68,1.0063,South,Atlanta,WH-Beta,Consumer,Mobile App,Social Media,SP-132,Team Beta,9.73,Credit Card,Shipped,No,6,2,2,Medium,John Doe
ORD-11032,07-09-2023,13-09-2023,2023,September,3,36,Fall,CUST-319,Individual,50+,Male,Gold,3946,PROD-LAP-129,IKEA Laptops,Electronics,Laptops,IKEA,New,2,468.55,0,Express,46.17,937.1,327.99,234.95,0.2507,931.26,1.0063,East,Philadelphia,WH-Alpha,Home Office,Mobile App,Search Engine,SP-139,Team Gamma,11.75,PayPal,Delivered,No,6,1,1,Medium,Rachel Zane
ORD-11033,12-04-2023,13-04-2023,2023,April,2,15,Spring,CUST-291,Individual,26-35,Female,Silver,3598,PROD-BIN-862,Samsung Binders,Office Supplies,Binders,Samsung,New,8,50.2,0,Overnight,35.94,401.6,20.08,205.02,0.5105,399.1,1.0063,North,Boston,WH-Gamma,Consumer,In-store,Social Media,SP-111,Team Beta,10.25,Debit Card,Delivered,No,1,1,1,Medium,Jane Smith
ORD-11034,26-05-2023,31-05-2023,2023,May,2,21,Spring,CUST-381,Individual,18-25,Male,Gold,561,PROD-TAB-934,Apple Tablets,Electronics,Tablets,Apple,New,6,580.75,0.1,Standard,38.17,3136.05,493.64,136.04,0.0434,3116.51,1.0063,East,DC,WH-Gamma,Consumer,In-store,Affiliate,SP-112,Team Beta,6.8,Debit Card,Delivered,No,5,1,1,Medium,Rachel Zane
ORD-11035,09-06-2025,13-06-2025,2025,June,2,24,Summer,CUST-386,Corporate,36-50,Other,Silver,2969,PROD-BAG-221,Dell Bags,Accessories,Bags,Dell,New,19,137.4,0.2,Standard,19.64,2088.48,96.18,241.42,0.1156,2075.47,1.0063,East,DC,WH-Gamma,Corporate,Mobile App,Direct,SP-137,Team Beta,12.07,Cash,Delivered,No,4,3,2,Medium,John Doe
ORD-11036,11-11-2023,14-11-2023,2023,November,4,45,Fall,CUST-556,Corporate,26-35,Female,Gold,2317,PROD-PAN-327,IKEA Pants,Clothing,Pants,IKEA,New,3,106.74,0.05,Overnight,36.56,304.21,74.72,43.49,0.143,302.31,1.0063,East,DC,WH-Gamma,Corporate,In-store,Direct,SP-140,Team Gamma,2.17,PayPal,Delivered,No,3,3,2,Medium,Harvey Specter
ORD-11037,09-11-2025,15-11-2025,2025,November,4,45,Fall,CUST-252,Small Business,26-35,Female,Gold,1132,PROD-WAT-231,Levis Watches,Accessories,Watches,Levis,New,5,132.93,0,Express,34.08,664.65,93.05,165.32,0.2487,660.51,1.0063,West,Los Angeles,WH-Beta,Corporate,Mobile App,Direct,SP-140,Team Alpha,8.27,PayPal,Delivered,No,6,1,3,Medium,Rachel Zane
ORD-11038,20-05-2023,27-05-2023,2023,May,2,20,Spring,CUST-135,Corporate,36-50,Other,Gold,3098,PROD-HEA-977,Nike Headphones,Electronics,Headphones,Nike,New,7,525.98,0,Express,13.03,3681.86,368.19,1091.5,0.2965,3658.92,1.0063,North,Boston,WH-Gamma,Consumer,Mobile App,Social Media,SP-109,Team Beta,54.58,Credit Card,Delivered,No,7,4,2,High,Rachel Zane
ORD-11039,23-09-2025,30-09-2025,2025,September,3,39,Fall,CUST-728,Individual,36-50,Other,Silver,3951,PROD-TAB-810,Nike Tablets,Electronics,Tablets,Nike,New,3,561.34,0,Express,48.59,1684.02,392.94,456.61,0.2711,1673.53,1.0063,West,San Francisco,WH-Alpha,Corporate,Mobile App,Affiliate,SP-114,Team Gamma,22.83,PayPal,Delivered,No,7,2,1,Medium,Jane Smith
ORD-11040,09-01-2023,14-01-2023,2023,January,1,2,Winter,CUST-734,Individual,18-25,Other,Gold,1800,PROD-PAN-245,Sony Pants,Clothing,Pants,Sony,New,1,112.47,0.05,Express,20.93,106.85,78.73,7.19,0.0673,106.18,1.0063,North,Boston,WH-Alpha,Corporate,Online,Email,SP-107,Team Beta,0.36,Debit Card,Delivered,No,5,2,1,Medium,Jane Smith
ORD-11041,18-11-2024,23-11-2024,2024,November,4,47,Fall,CUST-731,Corporate,50+,Male,Bronze,3153,PROD-SOF-804,Levis Sofas,Furniture,Sofas,Levis,Refurbished,9,303.8,0.3,Standard,19.82,1913.94,212.66,-19.82,-0.0104,1902.02,1.0063,South,Atlanta,WH-Gamma,Corporate,In-store,Email,SP-108,Team Alpha,0,Debit Card,Delivered,No,5,3,2,Loss,Harvey Specter
ORD-11042,01-05-2024,03-05-2024,2024,May,2,18,Spring,CUST-351,Corporate,26-35,Male,Gold,1954,PROD-CHA-332,HP Chairs,Furniture,Chairs,HP,Refurbished,3,282.31,0.15,Standard,21.61,719.89,197.62,105.42,0.1464,715.41,1.0063,South,Miami,WH-Gamma,Consumer,In-store,Direct,SP-125,Team Beta,5.27,PayPal,Delivered,No,2,5,2,Medium,Donna Paulsen
ORD-11043,17-08-2023,23-08-2023,2023,August,3,33,Summer,CUST-762,Corporate,50+,Male,Bronze,1638,PROD-BED-414,Logitech Beds,Furniture,Beds,Logitech,New,15,269.13,0.2,Express,9.13,3229.56,188.39,394.58,0.1222,3209.44,1.0063,East,DC,WH-Gamma,Home Office,Mobile App,Social Media,SP-102,Team Beta,19.73,Credit Card,Returned,Yes,6,1,2,Medium,Donna Paulsen
ORD-11044,07-05-2025,08-05-2025,2025,May,2,19,Spring,CUST-402,Small Business,26-35,Other,Platinum,3692,PROD-STO-228,Sony Storage,Office Supplies,Storage,Sony,New,7,45.88,0.1,Overnight,33.12,289.04,18.35,127.47,0.441,287.24,1.0063,East,DC,WH-Alpha,Corporate,In-store,Email,SP-117,Team Beta,6.37,Debit Card,Delivered,No,1,5,3,Medium,Mike Ross
ORD-11045,03-12-2025,08-12-2025,2025,December,4,49,Winter,CUST-610,Individual,18-25,Other,Platinum,2710,PROD-SOF-314,Nike Sofas,Furniture,Sofas,Nike,New,6,301.11,0.05,Overnight,15.74,1716.33,210.78,435.91,0.254,1705.64,1.0063,West,San Francisco,WH-Alpha,Consumer,Mobile App,Social Media,SP-112,Team Alpha,21.8,Credit Card,Delivered,No,5,2,1,Medium,Rachel Zane
ORD-11046,08-06-2023,12-06-2023,2023,June,2,23,Summer,CUST-521,Small Business,36-50,Male,Silver,4259,PROD-STO-233,Logitech Storage,Office Supplies,Storage,Logitech,New,4,57.77,0.3,Standard,41.15,161.76,23.11,28.17,0.1741,160.75,1.0063,North,Boston,WH-Gamma,Consumer,In-store,Affiliate,SP-109,Team Alpha,1.41,Credit Card,Delivered,No,4,3,3,Medium,Jane Smith
ORD-11047,24-10-2024,26-10-2024,2024,October,4,43,Fall,CUST-663,Small Business,18-25,Female,Silver,3529,PROD-PEN-180,HP Pens,Office Supplies,Pens,HP,Refurbished,6,50.29,0.05,Overnight,22.74,286.65,20.12,143.19,0.4995,284.86,1.0063,North,Boston,WH-Alpha,Home Office,In-store,Direct,SP-127,Team Gamma,7.16,Debit Card,Delivered,No,2,3,3,Medium,Mike Ross
ORD-11048,14-07-2024,19-07-2024,2024,July,3,28,Summer,CUST-590,Individual,36-50,Male,Platinum,1860,PROD-TAB-535,Levis Tables,Furniture,Tables,Levis,New,6,328.69,0.2,Standard,25.64,1577.71,230.08,171.59,0.1088,1567.88,1.0063,North,Chicago,WH-Alpha,Corporate,Mobile App,Search Engine,SP-101,Team Beta,8.58,Credit Card,Delivered,No,5,3,1,Medium,Rachel Zane
ORD-11049,16-05-2025,22-05-2025,2025,May,2,20,Spring,CUST-162,Individual,50+,Female,Gold,2926,PROD-SOF-807,Logitech Sofas,Furniture,Sofas,Logitech,New,2,273.05,0.15,Standard,34.09,464.18,191.13,47.83,0.103,461.29,1.0063,East,Philadelphia,WH-Beta,Consumer,In-store,Direct,SP-139,Team Beta,2.39,Cash,Delivered,No,6,3,1,Medium,Rachel Zane
ORD-11050,18-06-2025,24-06-2025,2025,June,2,25,Summer,CUST-189,Corporate,50+,Other,Gold,4768,PROD-JAC-881,Levis Jackets,Clothing,Jackets,Levis,Refurbished,13,107.72,0,Express,39.28,1400.36,75.4,380.88,0.272,1391.64,1.0063,East,DC,WH-Gamma,Consumer,Mobile App,Search Engine,SP-112,Team Beta,19.04,Cash,Delivered,No,6,3,2,Medium,Mike Ross
ORD-11051,25-08-2023,30-08-2023,2023,August,3,34,Summer,CUST-386,Corporate,18-25,Other,Gold,563,PROD-SHO-902,HP Shoes,Clothing,Shoes,HP,New,10,92.98,0.05,Express,15.4,883.31,65.09,217.01,0.2457,877.81,1.0063,North,New York,WH-Gamma,Consumer,Online,Email,SP-105,Team Beta,10.85,Cash,Delivered,No,5,1,2,Medium,Jane Smith
ORD-11052,08-05-2025,15-05-2025,2025,May,2,19,Spring,CUST-492,Small Business,36-50,Male,Platinum,1845,PROD-BIN-214,Adidas Binders,Office Supplies,Binders,Adidas,New,2,46.4,0,Express,48.48,92.8,18.56,7.2,0.0776,92.22,1.0063,East,Philadelphia,WH-Beta,Home Office,Mobile App,Search Engine,SP-103,Team Alpha,0.36,PayPal,Delivered,No,7,5,3,Medium,Harvey Specter
ORD-11053,23-11-2025,30-11-2025,2025,November,4,47,Fall,CUST-240,Corporate,18-25,Male,Bronze,1474,PROD-PAN-179,IKEA Pants,Clothing,Pants,IKEA,Refurbished,5,106.35,0,Express,33,531.75,74.44,126.55,0.238,528.44,1.0063,North,Boston,WH-Beta,Corporate,In-store,Social Media,SP-124,Team Alpha,6.33,Debit Card,Delivered,No,7,2,2,Medium,Donna Paulsen
ORD-11054,16-12-2024,20-12-2024,2024,December,4,51,Winter,CUST-529,Corporate,36-50,Other,Silver,4661,PROD-PAP-119,Logitech Paper,Office Supplies,Paper,Logitech,New,4,55.29,0,Express,5.25,221.16,22.12,127.43,0.5762,219.78,1.0063,West,San Francisco,WH-Alpha,Consumer,Online,Search Engine,SP-126,Team Beta,6.37,Cash,Delivered,No,4,2,2,Medium,Rachel Zane
ORD-11055,21-03-2023,23-03-2023,2023,March,1,12,Spring,CUST-304,Individual,36-50,Male,Bronze,4128,PROD-LAP-893,Logitech Laptops,Electronics,Laptops,Logitech,New,10,478.99,0.2,Express,23.7,3831.92,335.29,455.32,0.1188,3808.05,1.0063,South,Dallas,WH-Beta,Consumer,Online,Email,SP-133,Team Beta,22.77,Credit Card,Delivered,No,2,3,1,Medium,John Doe
ORD-11056,23-11-2023,30-11-2023,2023,November,4,47,Fall,CUST-758,Individual,50+,Other,Platinum,2122,PROD-STO-595,Levis Storage,Office Supplies,Storage,Levis,New,5,53,0.15,Overnight,24.66,225.25,21.2,94.59,0.4199,223.85,1.0063,North,Boston,WH-Gamma,Consumer,Mobile App,Email,SP-119,Team Beta,4.73,Cash,Returned,Yes,7,3,1,Medium,John Doe
ORD-11057,16-03-2025,22-03-2025,2025,March,1,11,Spring,CUST-916,Corporate,50+,Other,Bronze,957,PROD-BIN-875,Levis Binders,Office Supplies,Binders,Levis,New,10,60.69,0,Express,41.41,606.9,24.28,322.69,0.5317,603.12,1.0063,East,Baltimore,WH-Gamma,Consumer,Online,Direct,SP-144,Team Beta,16.13,Credit Card,Delivered,No,6,3,2,Medium,John Doe
ORD-11058,15-07-2024,17-07-2024,2024,July,3,29,Summer,CUST-638,Individual,36-50,Female,Gold,3830,PROD-JAC-541,Logitech Jackets,Clothing,Jackets,Logitech,New,7,92.91,0,Express,18.73,650.37,65.04,176.36,0.2712,646.32,1.0063,West,Los Angeles,WH-Gamma,Corporate,Mobile App,Email,SP-140,Team Gamma,8.82,Debit Card,Delivered,No,2,4,1,Medium,Harvey Specter
ORD-11059,26-11-2023,27-11-2023,2023,November,4,47,Fall,CUST-355,Corporate,36-50,Male,Gold,2240,PROD-TAB-143,Levis Tablets,Electronics,Tablets,Levis,New,10,559.5,0.1,Standard,19.91,5035.5,391.65,1099.09,0.2183,5004.13,1.0063,East,Baltimore,WH-Alpha,Corporate,In-store,Social Media,SP-114,Team Gamma,54.95,Cash,Delivered,No,1,2,2,High,Donna Paulsen
ORD-11060,01-05-2025,06-05-2025,2025,May,2,18,Spring,CUST-745,Individual,36-50,Other,Bronze,3526,PROD-BAG-301,Dell Bags,Accessories,Bags,Dell,New,11,154.37,0.05,Standard,8.17,1613.17,108.06,416.34,0.2581,1603.12,1.0063,East,Philadelphia,WH-Alpha,Consumer,Mobile App,Search Engine,SP-114,Team Beta,20.82,Debit Card,Delivered,No,5,3,1,Medium,Rachel Zane
ORD-11061,03-05-2025,09-05-2025,2025,May,2,18,Spring,CUST-921,Individual,50+,Male,Platinum,2454,PROD-WAT-210,Dell Watches,Accessories,Watches,Dell,New,10,148.9,0.05,Express,17.76,1414.55,104.23,354.49,0.2506,1405.74,1.0063,East,Baltimore,WH-Gamma,Consumer,Online,Affiliate,SP-121,Team Beta,17.72,Cash,Delivered,No,6,5,1,Medium,Jane Smith
ORD-11062,10-08-2025,11-08-2025,2025,August,3,32,Summer,CUST-656,Individual,50+,Female,Bronze,779,PROD-BAG-133,Adidas Bags,Accessories,Bags,Adidas,New,11,146.68,0.1,Standard,37.26,1452.13,102.68,285.39,0.1965,1443.08,1.0063,North,New York,WH-Gamma,Consumer,Mobile App,Email,SP-127,Team Beta,14.27,Credit Card,Delivered,No,1,4,1,Medium,Jane Smith
ORD-11063,08-03-2025,10-03-2025,2025,March,1,10,Spring,CUST-913,Individual,26-35,Female,Gold,2891,PROD-LAP-912,Adidas Laptops,Electronics,Laptops,Adidas,New,1,483.98,0.05,Overnight,33.56,459.78,338.79,87.43,0.1902,456.92,1.0063,West,Seattle,WH-Alpha,Home Office,Mobile App,Search Engine,SP-130,Team Gamma,4.37,Credit Card,Delivered,No,2,1,1,Medium,Donna Paulsen
ORD-11064,13-05-2025,14-05-2025,2025,May,2,20,Spring,CUST-119,Corporate,36-50,Male,Gold,1540,PROD-CHA-775,Adidas Chairs,Furniture,Chairs,Adidas,Refurbished,6,325.17,0,Overnight,8.66,1951.02,227.62,576.64,0.2956,1938.87,1.0063,North,New York,WH-Alpha,Home Office,In-store,Direct,SP-103,Team Alpha,28.83,PayPal,Delivered,No,1,4,2,High,Harvey Specter
ORD-11065,23-01-2023,27-01-2023,2023,January,1,4,Winter,CUST-491,Small Business,26-35,Male,Platinum,1461,PROD-TAB-625,Nike Tablets,Electronics,Tablets,Nike,New,3,577.5,0.05,Overnight,10.16,1645.88,404.25,422.97,0.257,1635.63,1.0063,South,Dallas,WH-Beta,Home Office,Mobile App,Affiliate,SP-132,Team Gamma,21.15,PayPal,Shipped,No,4,4,3,Medium,Donna Paulsen
ORD-11066,08-06-2024,11-06-2024,2024,June,2,23,Summer,CUST-900,Individual,36-50,Other,Bronze,4345,PROD-PAN-707,Nike Pants,Clothing,Pants,Nike,New,5,89.23,0,Overnight,21.96,446.15,62.46,111.89,0.2508,443.37,1.0063,North,New York,WH-Alpha,Consumer,In-store,Direct,SP-127,Team Gamma,5.59,PayPal,Cancelled,No,3,4,1,Medium,Rachel Zane
ORD-11067,10-11-2025,14-11-2025,2025,November,4,46,Fall,CUST-830,Corporate,50+,Female,Gold,1717,PROD-BIN-160,Samsung Binders,Office Supplies,Binders,Samsung,New,11,45.88,0,Express,38.47,504.68,18.35,264.36,0.5238,501.54,1.0063,South,Dallas,WH-Alpha,Home Office,Online,Social Media,SP-141,Team Beta,13.22,Cash,Delivered,No,4,5,2,Medium,Mike Ross
ORD-11068,22-09-2023,24-09-2023,2023,September,3,38,Fall,CUST-467,Corporate,26-35,Female,Gold,3720,PROD-PAP-580,Sony Paper,Office Supplies,Paper,Sony,Refurbished,8,46.28,0,Overnight,42.48,370.24,18.51,179.68,0.4853,367.93,1.0063,West,San Francisco,WH-Gamma,Corporate,Online,Direct,SP-103,Team Beta,8.98,Debit Card,Delivered,No,2,2,2,Medium,Mike Ross
ORD-11069,19-10-2023,23-10-2023,2023,October,4,42,Fall,CUST-591,Individual,26-35,Female,Bronze,874,PROD-SHO-221,IKEA Shoes,Clothing,Shoes,IKEA,New,10,106.31,0.05,Overnight,5.66,1009.94,74.42,260.08,0.2575,1003.65,1.0063,West,Los Angeles,WH-Gamma,Home Office,Mobile App,Search Engine,SP-119,Team Alpha,13,Cash,Delivered,No,4,3,1,Medium,Rachel Zane
ORD-11070,12-06-2025,18-06-2025,2025,June,2,24,Summer,CUST-657,Small Business,18-25,Male,Bronze,4630,PROD-PAN-359,Dell Pants,Clothing,Pants,Dell,New,13,104.21,0.2,Overnight,19.81,1083.78,72.95,115.62,0.1067,1077.03,1.0063,North,New York,WH-Gamma,Consumer,Mobile App,Affiliate,SP-107,Team Beta,5.78,Credit Card,Delivered,No,6,5,3,Medium,Rachel Zane
ORD-11071,16-05-2025,18-05-2025,2025,May,2,20,Spring,CUST-900,Individual,36-50,Other,Silver,1892,PROD-STO-144,HP Storage,Office Supplies,Storage,HP,New,2,56.08,0.1,Overnight,24.09,100.94,22.43,31.99,0.3169,100.31,1.0063,North,New York,WH-Beta,Corporate,Online,Direct,SP-117,Team Beta,1.6,Debit Card,Returned,Yes,2,5,1,Medium,Jane Smith
ORD-11072,18-10-2024,22-10-2024,2024,October,4,42,Fall,CUST-596,Corporate,50+,Male,Platinum,2576,PROD-TAB-167,IKEA Tables,Furniture,Tables,IKEA,New,6,329.32,0.1,Standard,46,1778.33,230.52,349.21,0.1964,1767.25,1.0063,East,Philadelphia,WH-Alpha,Consumer,Online,Direct,SP-123,Team Alpha,17.46,Credit Card,Delivered,No,4,3,2,Medium,Harvey Specter
ORD-11073,17-05-2024,22-05-2024,2024,May,2,20,Spring,CUST-452,Small Business,18-25,Male,Platinum,1274,PROD-SOF-408,IKEA Sofas,Furniture,Sofas,IKEA,New,4,289.02,0.05,Overnight,27.56,1098.28,202.31,261.48,0.2381,1091.44,1.0063,South,Atlanta,WH-Beta,Corporate,Online,Social Media,SP-117,Team Beta,13.07,PayPal,Delivered,No,5,4,3,Medium,Harvey Specter
ORD-11074,12-10-2024,19-10-2024,2024,October,4,41,Fall,CUST-679,Corporate,18-25,Male,Bronze,4816,PROD-SOF-783,HP Sofas,Furniture,Sofas,HP,New,5,359.96,0,Overnight,17.14,1799.8,251.97,522.81,0.2905,1788.59,1.0063,East,Baltimore,WH-Alpha,Home Office,Mobile App,Search Engine,SP-122,Team Beta,26.14,Credit Card,Delivered,No,7,1,2,High,Donna Paulsen
ORD-11075,14-03-2024,19-03-2024,2024,March,1,11,Spring,CUST-614,Individual,36-50,Other,Platinum,3924,PROD-SHO-110,Apple Shoes,Clothing,Shoes,Apple,Refurbished,5,91.92,0,Standard,22.55,459.6,64.34,115.35,0.251,456.74,1.0063,East,Philadelphia,WH-Alpha,Home Office,Online,Direct,SP-145,Team Beta,5.77,Cash,Delivered,No,5,4,1,Medium,Jane Smith
ORD-11076,24-10-2025,28-10-2025,2025,October,4,43,Fall,CUST-429,Small Business,18-25,Male,Gold,2623,PROD-BIN-872,Logitech Binders,Office Supplies,Binders,Logitech,New,5,65.52,0.15,Standard,24.64,278.46,26.21,122.77,0.4409,276.73,1.0063,West,Seattle,WH-Gamma,Corporate,Mobile App,Search Engine,SP-126,Team Gamma,6.14,Credit Card,Delivered,No,4,4,3,Medium,John Doe
ORD-11077,18-04-2023,25-04-2023,2023,April,2,16,Spring,CUST-497,Corporate,36-50,Female,Bronze,4093,PROD-PAP-198,Sony Paper,Office Supplies,Paper,Sony,Refurbished,4,44.06,0,Express,35.15,176.24,17.62,70.61,0.4006,175.14,1.0063,North,Chicago,WH-Alpha,Corporate,Online,Email,SP-115,Team Beta,3.53,Credit Card,Shipped,No,7,2,2,Medium,Mike Ross
ORD-11078,11-05-2023,18-05-2023,2023,May,2,19,Spring,CUST-376,Corporate,18-25,Female,Bronze,779,PROD-PAP-901,Samsung Paper,Office Supplies,Paper,Samsung,Refurbished,4,42.22,0.05,Standard,6.85,160.44,16.89,86.03,0.5362,159.44,1.0063,West,Los Angeles,WH-Beta,Consumer,Online,Social Media,SP-120,Team Gamma,4.3,Credit Card,Delivered,No,7,4,2,Medium,Rachel Zane
ORD-11079,12-09-2024,18-09-2024,2024,September,3,37,Fall,CUST-284,Corporate,36-50,Female,Bronze,3311,PROD-SMA-226,Adidas Smartphones,Electronics,Smartphones,Adidas,Refurbished,2,550.17,0,Standard,22.53,1100.34,385.12,307.57,0.2795,1093.48,1.0063,North,New York,WH-Gamma,Corporate,Mobile App,Social Media,SP-103,Team Beta,15.38,Debit Card,Delivered,No,6,1,2,Medium,Donna Paulsen
ORD-11080,23-07-2025,29-07-2025,2025,July,3,30,Summer,CUST-126,Individual,50+,Other,Silver,2842,PROD-SMA-716,HP Smartphones,Electronics,Smartphones,HP,Refurbished,1,594.51,0.2,Standard,34.09,475.61,416.16,25.36,0.0533,472.65,1.0063,West,San Francisco,WH-Beta,Consumer,In-store,Social Media,SP-111,Team Beta,1.27,Credit Card,Delivered,No,6,5,1,Medium,Mike Ross
ORD-11081,15-10-2024,16-10-2024,2024,October,4,42,Fall,CUST-426,Small Business,36-50,Male,Platinum,1974,PROD-BEL-310,Nike Belts,Accessories,Belts,Nike,Refurbished,3,168.67,0.2,Overnight,17.75,404.81,118.07,32.85,0.0811,402.29,1.0063,West,San Francisco,WH-Beta,Corporate,Mobile App,Search Engine,SP-102,Team Gamma,1.64,Credit Card,Delivered,No,1,4,3,Medium,Mike Ross
ORD-11082,09-12-2024,15-12-2024,2024,December,4,50,Winter,CUST-711,Individual,36-50,Other,Silver,2357,PROD-LAP-701,Adidas Laptops,Electronics,Laptops,Adidas,New,7,468.72,0,Express,31.63,3281.04,328.1,952.71,0.2904,3260.6,1.0063,West,Los Angeles,WH-Gamma,Corporate,In-store,Direct,SP-100,Team Gamma,47.64,PayPal,Delivered,No,6,5,1,High,Donna Paulsen
ORD-11083,10-02-2025,12-02-2025,2025,February,1,7,Winter,CUST-324,Individual,26-35,Male,Gold,3389,PROD-CHA-304,Levis Chairs,Furniture,Chairs,Levis,New,1,348.18,0.1,Express,21.08,313.36,243.73,48.55,0.1549,311.41,1.0063,South,Dallas,WH-Alpha,Home Office,Mobile App,Direct,SP-103,Team Beta,2.43,PayPal,Delivered,No,2,2,1,Medium,Harvey Specter
ORD-11084,09-05-2025,14-05-2025,2025,May,2,19,Spring,CUST-130,Individual,50+,Female,Platinum,1559,PROD-TAB-289,HP Tables,Furniture,Tables,HP,New,3,251.79,0,Overnight,39.14,755.37,176.25,187.48,0.2482,750.66,1.0063,West,Seattle,WH-Beta,Home Office,In-store,Search Engine,SP-142,Team Alpha,9.37,Cash,Shipped,No,5,1,1,Medium,Jane Smith
